label,left_id,left_title,left_authors,left_venue,left_year,right_id,right_title,right_authors,right_venue,right_year
0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,18894,the complexity of xpath query processing,"g gottlob , c koch , r pichler",proceedings of the 22nd acm sigact-sigmod-sigart symposium,
0,658,online query processing 2001,,,,18894,the complexity of xpath query processing,"g gottlob , c koch , r pichler",proceedings of the 22nd acm sigact-sigmod-sigart symposium,
0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,44376,"tutorial : online query processing proceedings of sigmod , page ,","p haas , jm hellerstein",,
0,2184,data stream query processing : a tutorial,,,2003.0,44376,"tutorial : online query processing proceedings of sigmod , page ,","p haas , jm hellerstein",,
1,658,online query processing 2001,,,,44376,"tutorial : online query processing proceedings of sigmod , page ,","p haas , jm hellerstein",,
0,536,partial results for online query processing 2002,"v raman , j hellerstein",sigmod conference,,44376,"tutorial : online query processing proceedings of sigmod , page ,","p haas , jm hellerstein",,
0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,16646,"extensible query processing in starburst lm haas , jc freytag , gm lohman , h pirahesh",,,
0,658,online query processing 2001,,,,16646,"extensible query processing in starburst lm haas , jc freytag , gm lohman , h pirahesh",,,
0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,42492,multiple query processing,tk sellis,"acm transactions on database systems ,",
0,1362,"toward learning based web query processing y diao , h lu , s chen , z tian 2000",,vldb,,42492,multiple query processing,tk sellis,"acm transactions on database systems ,",
0,536,partial results for online query processing 2002,"v raman , j hellerstein",sigmod conference,,42492,multiple query processing,tk sellis,"acm transactions on database systems ,",
0,2495,approximate query processing using wavelets vldb j. 2001,"k chakrabarti , m garofalakis , r rastogi , k shim",,,42492,multiple query processing,tk sellis,"acm transactions on database systems ,",
0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,9493,"eddies : continuously adaptive query processing r avnur , jm hellerstein sigmod conference , 2000.0",,,
0,658,online query processing 2001,,,,9493,"eddies : continuously adaptive query processing r avnur , jm hellerstein sigmod conference , 2000.0",,,
0,431,"telegraphcq : continuous dataflow processing s chandrasekaran , o cooper , a deshpande , m franklin , j hellerstein , w hong , s krishnamurthy , s madden , f reiss , m shah 2003",,sigmod conference,,9493,"eddies : continuously adaptive query processing r avnur , jm hellerstein sigmod conference , 2000.0",,,
0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,34181,"query processing for distance metrics jtl wang , d shasha vldb ,",,,1990.0
0,2452,"query processing techniques for arrays a marathe , k salem vldb j. 2002",,,,34181,"query processing for distance metrics jtl wang , d shasha vldb ,",,,1990.0
0,2079,query processing for high-volume xml message brokering 2003,"y diao , m franklin",vldb,,34181,"query processing for distance metrics jtl wang , d shasha vldb ,",,,1990.0
0,1785,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,33915,"partial results for online query processing v raman , jm hellerstein",,,
0,658,online query processing 2001,,,,33915,"partial results for online query processing v raman , jm hellerstein",,,
1,1460,"evaluating queries with generalized path expressions v christophides , s cluet , g moerkotte",,sigmod conference,1996.0,18434,evaluating queries with generalized path expressions,"v christophides , s cluet , g moerkotte","proceedings of the acm sigmod international conference on & hellip ; ,",1996.0
1,1460,"evaluating queries with generalized path expressions v christophides , s cluet , g moerkotte",,sigmod conference,1996.0,47552,"evaluating queries with general path expressions v christophides , s cluet , g moerkotte",,,
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,23783,efficient algorithms for selecting advanced reservations,"m bartlett , am frisch , y hamadi , i miguel , c",,
0,2188,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,23783,efficient algorithms for selecting advanced reservations,"m bartlett , am frisch , y hamadi , i miguel , c",,
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,6903,"some efficient algorithms for rough set methods sh nguyen , hs nguyen",,proc .,
0,2188,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,6903,"some efficient algorithms for rough set methods sh nguyen , hs nguyen",,proc .,
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,324,efficient algorithms for large-scale topology discovery,"b donnet , p raoult , t friedman , m crovella",,
0,2188,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,324,efficient algorithms for large-scale topology discovery,"b donnet , p raoult , t friedman , m crovella",,
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,50720,"efficient aggregation algorithms for compressed data warehouses ieee transactions on knowledge and data engineering , 2002.0","j li , j srivastava",,
0,1819,efficient snapshot differential algorithms for data warehousing vldb,"w labio , h garcia-molina",,1996.0,50720,"efficient aggregation algorithms for compressed data warehouses ieee transactions on knowledge and data engineering , 2002.0","j li , j srivastava",,
0,2188,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,50720,"efficient aggregation algorithms for compressed data warehouses ieee transactions on knowledge and data engineering , 2002.0","j li , j srivastava",,
0,1475,"aggregation algorithms for very large compressed data warehouses j li , d rotem , j srivastava vldb",,,1999.0,50720,"efficient aggregation algorithms for compressed data warehouses ieee transactions on knowledge and data engineering , 2002.0","j li , j srivastava",,
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,59316,efficient algorithms for minimizing tree pattern queries p ramanan 2002.0,,"sigmod conference ,",
0,2070,efficient mining of xml query patterns for caching,"l yang , m lee , w hsu",vldb,2003.0,59316,efficient algorithms for minimizing tree pattern queries p ramanan 2002.0,,"sigmod conference ,",
0,788,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0,59316,efficient algorithms for minimizing tree pattern queries p ramanan 2002.0,,"sigmod conference ,",
0,746,"minimization of tree pattern queries s amer-yahia , s cho , l lakshmanan , d srivastava",,sigmod conference,2001.0,59316,efficient algorithms for minimizing tree pattern queries p ramanan 2002.0,,"sigmod conference ,",
0,2469,tree pattern query minimization 2002,"s amer-yahia , s cho , l lakshmanan , d srivastava",vldb j.,,59316,efficient algorithms for minimizing tree pattern queries p ramanan 2002.0,,"sigmod conference ,",
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,51585,"andk . shim , 2000 . â ?? efficient algorithms for miningoutliers fromlarge datasetsâ ?? s ramaswarny , r rastogi proc . of theacm sigmod 2000 int . conference on management of",,,
0,1643,algorithms for mining distance-based outliers in large datasets vldb 1998,"e knorr , r ng",,,51585,"andk . shim , 2000 . â ?? efficient algorithms for miningoutliers fromlarge datasetsâ ?? s ramaswarny , r rastogi proc . of theacm sigmod 2000 int . conference on management of",,,
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,19786,efficient algorithms for processing xpath queries,"g georg , k christoph , p reinhard","proc . of the vldb ,",
0,788,"efficient and extensible algorithms for multi query optimization p roy , s seshadri , s sudarshan , s bhobe",,sigmod conference,2000.0,19786,efficient algorithms for processing xpath queries,"g georg , k christoph , p reinhard","proc . of the vldb ,",
1,2188,efficient algorithms for processing xpath queries 2002,"g gottlob , c koch , r pichler",vldb,,19786,efficient algorithms for processing xpath queries,"g georg , k christoph , p reinhard","proc . of the vldb ,",
0,772,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,41379,"information-theoretic tools for mining database structure from large data sets p andritsos , rj miller , p tsaparas 2004.0",,proc . of,
0,1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,,12003,"workforce scheduling with multiple objectives i castillo , t joro , y li 2003.0",,,
0,1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,,49524,multi-dimensional resource scheduling for parallel queries 1996.0,"mn garofalakis , ye ioannidis","sigmod conference ,",
1,1520,"multi-dimensional resource scheduling for parallel queries m garofalakis , y ioannidis sigmod conference 1996",,,,49524,multi-dimensional resource scheduling for parallel queries 1996.0,"mn garofalakis , ye ioannidis","sigmod conference ,",
0,1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,,15678,on scheduling atomic and composite multimedia objects,"c shahabi , s ghandeharizadeh , s chaudhuri",,
0,1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,,14357,avoiding retrival contention for composite multimedia objects,"s chaudhuri , s ghandeharizadeh , c shahabi","proceedings of the 2ith vldb conference , zurich , swizerland ,",
0,11,"retrieval of composite multimedia objects s chaudhuri , s ghandeharizadeh , c shahabi",,vldb,1995.0,14357,avoiding retrival contention for composite multimedia objects,"s chaudhuri , s ghandeharizadeh , c shahabi","proceedings of the 2ith vldb conference , zurich , swizerland ,",
1,1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,,26143,"b.â $ ozden . resource scheduling for composite multimedia objects . tech mn garofalakis , ye ioannidis memorandum bl0112330-980225-03tm , bell laboratories , february",,,
0,11,"retrieval of composite multimedia objects s chaudhuri , s ghandeharizadeh , c shahabi",,vldb,1995.0,26143,"b.â $ ozden . resource scheduling for composite multimedia objects . tech mn garofalakis , ye ioannidis memorandum bl0112330-980225-03tm , bell laboratories , february",,,
0,1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,,2932,exclusion for composite objects,"j noble , d holmes , j potter",,
0,1554,resource scheduling for composite multimedia objects vldb 1998,"m garofalakis , y ioannidis , b жzden",,,46616,"retrieval of composite multimedia objects s chaudhuri , s ghandeharizadeh , c shahabi proceedings of the 21th international conference on very & hellip ; , 1995.0",,,
1,11,"retrieval of composite multimedia objects s chaudhuri , s ghandeharizadeh , c shahabi",,vldb,1995.0,46616,"retrieval of composite multimedia objects s chaudhuri , s ghandeharizadeh , c shahabi proceedings of the 21th international conference on very & hellip ; , 1995.0",,,
1,91,"toward autonomic computing with db2 universal database s lightstone , g lohman , d zilio",,sigmod record,2002.0,23737,"toward autonomic computing with db2 universal database d zilio , ibm canada",,"sigmod record ,",2002.0
1,91,"toward autonomic computing with db2 universal database s lightstone , g lohman , d zilio",,sigmod record,2002.0,15971,"toward autonomic computing with db2 universal database s lightstone , g lohman , d zilio",,"sigmod record ,",2002.0
1,926,influencing database language standards sigmod record,l gallagher,,1994.0,27289,"influencing database language standards sigmod record ,",l gallagher,,1994.0
0,926,influencing database language standards sigmod record,l gallagher,,1994.0,24740,a deductive database language supporting modules,b freitag,,
0,926,influencing database language standards sigmod record,l gallagher,,1994.0,1291,defining data types in a database language cj date,,"acm sigmod record ,",1988.0
0,1467,"mining deviants in a time series database h jagadish , n koudas , s muthukrishnan vldb 1999",,,,1291,defining data types in a database language cj date,,"acm sigmod record ,",1988.0
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,30755,"adaptive software testing with fixed-memory feedback submitted for publication ,","ky cai , b gu , h hai , yc li",,
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,10337,"estimating the selectivity of spatial queries using the a belussi , c faloutsos",,"correlation '' fractal dimension , '' proc . 21st vldb conf ,",
0,1023,"selectivity estimation in spatial databases s acharya , v poosala , s ramaswamy",,sigmod conference,1999.0,10337,"estimating the selectivity of spatial queries using the a belussi , c faloutsos",,"correlation '' fractal dimension , '' proc . 21st vldb conf ,",
0,548,"selectivity estimation for spatio-temporal queries to moving objects y choi , c chung sigmod conference 2002",,,,10337,"estimating the selectivity of spatial queries using the a belussi , c faloutsos",,"correlation '' fractal dimension , '' proc . 21st vldb conf ,",
0,1091,estimating the selectivity of xml path expressions for internet scale applications 2001,"a aboulnaga , a alameldeen , j naughton",vldb,,10337,"estimating the selectivity of spatial queries using the a belussi , c faloutsos",,"correlation '' fractal dimension , '' proc . 21st vldb conf ,",
0,1472,"estimating alphanumeric selectivity in the presence of wildcards p krishnan , j vitter , b iyer",,sigmod conference,1996.0,10337,"estimating the selectivity of spatial queries using the a belussi , c faloutsos",,"correlation '' fractal dimension , '' proc . 21st vldb conf ,",
0,857,"spatial join selectivity using power laws c faloutsos , b seeger , a traina , c jr. sigmod conference",,,2000.0,10337,"estimating the selectivity of spatial queries using the a belussi , c faloutsos",,"correlation '' fractal dimension , '' proc . 21st vldb conf ,",
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,46732,practical selectivity estimation through adaptive sampling rj lipton,,,
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,2364,"roussoploulos . adaptiveselectivity estimation using query feedback cm chenandn proc . of the acm sigmod conference ,",,,
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,42636,"selectivity estimation for predictive spatio-temporal queries y tao , j sun , d papadias",,,
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,10990,selectivity estimation of complex spatial queries,"n mamoulis , d papadias",,
0,1023,"selectivity estimation in spatial databases s acharya , v poosala , s ramaswamy",,sigmod conference,1999.0,10990,selectivity estimation of complex spatial queries,"n mamoulis , d papadias",,
0,721,"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0,10990,selectivity estimation of complex spatial queries,"n mamoulis , d papadias",,
0,548,"selectivity estimation for spatio-temporal queries to moving objects y choi , c chung sigmod conference 2002",,,,10990,selectivity estimation of complex spatial queries,"n mamoulis , d papadias",,
0,1153,the dedale system for complex spatial queries sigmod conference 1998,"s grumbach , p rigaux , l segoufin",,,10990,selectivity estimation of complex spatial queries,"n mamoulis , d papadias",,
0,951,"a comparison of selectivity estimators for range queries on metric attributes b blohsfeld , d korus , b seeger sigmod conference",,,1999.0,10990,selectivity estimation of complex spatial queries,"n mamoulis , d papadias",,
1,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,34439,"adaptive selectivity estimation using query feedback , university of maryland at college park , cm chen , n roussopoulos md ,",,,
1,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,16230,adaptive selective estimation using query feedback,"cm chen , n roussopoulos","& hellip ; of acm-sigmod international conference on management of & hellip ; ,",
1,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,56125,"adaptive selectivity estimation using query feedback sigmod conference , 1994.0","cm chen , n roussopoulos",,
0,721,"selectivity estimation using probabilistic models l getoor , b taskar , d koller sigmod conference",,,2001.0,56125,"adaptive selectivity estimation using query feedback sigmod conference , 1994.0","cm chen , n roussopoulos",,
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,45795,chen and n. roussopoulos . adaptive selectivity estimation using query feedback proceedings of the acm sigmod international conference on,cm cr,,
0,1727,adaptive selectivity estimation using query feedback,"c chen , n roussopoulos",sigmod conference,1994.0,10080,adaptive background estimation and foreground detection using kalman-filtering,"c ridder , o munkelt , h kirchner",,
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,16943,"oms rapid prototyping system for the development of object-oriented database application systems m norrie , a wurgler",,,
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,30306,"an object-oriented endronment for ois applications proc . vldb ,","om nierstrasz , dc tsichritzis",,
0,1484,"the multiview project : object-oriented view technology and applications e rundensteiner , h kuno , y ra , v crestana-taube , m jones , p marrѓn sigmod conference",,,1996.0,30306,"an object-oriented endronment for ois applications proc . vldb ,","om nierstrasz , dc tsichritzis",,
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,1360,an object-oriented application development environment,"m ganti , p goyal , r nassif , s podar",,
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,23530,a retrospective on database application development frameworks 1992.0,la rowe,"sigmod record ,",
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,14162,"very large databases in a commercial application environment kh hess proceedings of the 22th international conference on very & hellip ; , 1996.0",,,
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,54987,an object-oriented environment for ois applications,"o nierstrasz , d tsichritzis",,
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,14687,"database application development as an object modeling activity ma jeusfeld , m mertikas , i wetzel , m jarke , jw vldb , 1990.0",,,
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,46802,"model integration in an objected-oriented environment l tung , r ramirez , rd st louis",,"proceedings of the 24th annual hawaii international & hellip ; ,",
0,1625,"object-oriented , rapid application development in a pc database environment 1995",f team,sigmod conference,,37684,rapid application development j martin,,,1991.0
0,1060,"query processing techniques for arrays a marathe , k salem sigmod conference 1999",,,,37268,transaction-processing techniques 1993.0,we weihl,"acm press frontier series ,",
0,2452,"query processing techniques for arrays a marathe , k salem vldb j. 2002",,,,37268,transaction-processing techniques 1993.0,we weihl,"acm press frontier series ,",
0,1444,data mining techniques sigmod conference,j han,,1996.0,37268,transaction-processing techniques 1993.0,we weihl,"acm press frontier series ,",
0,1060,"query processing techniques for arrays a marathe , k salem sigmod conference 1999",,,,39106,fragmentation : a technique for efficient query processing,gm sacco,"acm transactions on database systems ,",1986.0
0,1732,genesys : a system for efficient spatial query processing sigmod conference 1994,"t brinkhoff , h kriegel , r schneider , b seeger",,,39106,fragmentation : a technique for efficient query processing,gm sacco,"acm transactions on database systems ,",1986.0
0,1060,"query processing techniques for arrays a marathe , k salem sigmod conference 1999",,,,3083,"parallel processing techniques for hidden surface removal m kaplan , dp greenberg 1979.0",,"acm siggraph computer graphics ,",
0,2452,"query processing techniques for arrays a marathe , k salem vldb j. 2002",,,,3083,"parallel processing techniques for hidden surface removal m kaplan , dp greenberg 1979.0",,"acm siggraph computer graphics ,",
0,153,constraints for semi-structured data and xml sigmod record,"p buneman , w fan , j simщon , s weinstein",,2001.0,5838,a classifier for semi-structured documents,"j yi , n sundaresan",,
0,15,"type classification of semi-structured documents m tresch , n palmer , a luniewski vldb 1995",,,,5838,a classifier for semi-structured documents,"j yi , n sundaresan",,
0,153,constraints for semi-structured data and xml sigmod record,"p buneman , w fan , j simщon , s weinstein",,2001.0,47410,"8z tzaban , y. ( 1999 ) , sal : an algebra for semistructured data and xml c beeri proc . acm sigmod workshop on the web and databases ( webdb &#39; 99",,,
0,153,constraints for semi-structured data and xml sigmod record,"p buneman , w fan , j simщon , s weinstein",,2001.0,46828,data on the web : from relations to semistructured data and xml s abiteboul,,,1999.0
0,514,"semistructured und structured data in the web : going back and forth p atzeni , g mecca , p merialdo sigmod record 1997",,,,46828,data on the web : from relations to semistructured data and xml s abiteboul,,,1999.0
0,1869,"review of data on the web : from relational to semistructured data and xml by serge abiteboul , peter buneman , and dan suciu . morgan kaufmann 1999",,,2003.0,46828,data on the web : from relations to semistructured data and xml s abiteboul,,,1999.0
0,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,59852,"subspace selection for clustering high-dimensional data c baumgartner , c plant , k kailing , hp kriegel , p",,,
0,1746,"materialized view selection for multidimensional datasets a shukla , p deshpande , j naughton",,vldb,1998.0,59852,"subspace selection for clustering high-dimensional data c baumgartner , c plant , k kailing , hp kriegel , p",,,
0,1129,"automatic subspace clustering of high dimensional data for data mining applications r agrawal , j gehrke , d gunopulos , p raghavan sigmod conference",,,1998.0,59852,"subspace selection for clustering high-dimensional data c baumgartner , c plant , k kailing , hp kriegel , p",,,
0,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,25614,"subspace clustering for high dimensional data : a review l parsons , e haque , h liu",,,
0,1129,"automatic subspace clustering of high dimensional data for data mining applications r agrawal , j gehrke , d gunopulos , p raghavan sigmod conference",,,1998.0,25614,"subspace clustering for high dimensional data : a review l parsons , e haque , h liu",,,
1,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,55424,outlier detection for high dimensional data,"cc aggarwal , ps yu",,
0,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,58965,fast outlier detection in high dimensional spaces,"f angiulli , c pizzuti",,
0,1340,"what is the nearest neighbor in high dimensional spaces ? a hinneburg , c aggarwal , d keim",,vldb,2000.0,58965,fast outlier detection in high dimensional spaces,"f angiulli , c pizzuti",,
1,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,63398,"outlier detection for high dimensional data . santa barbara , california , 2001","cc aggarwal , ps yu",proceedings of the 2001 acm sigmod international conference,
0,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,26881,rights protection for relational data r sion,,,
1,268,rights protection for relational data sigmod conference,"r sion , m atallah , s prabhakar",,2003.0,26881,rights protection for relational data r sion,,,
0,709,"outlier detection for high dimensional data c aggarwal , p yu 2001",,sigmod conference,,2407,a genetic approach for outlier detection in high-dimensional data-sets,"l boudjeloud , f poulet","modeling , computation and optimization in information & hellip ; ,",
1,1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997.0,37091,"the oracle universal server buffer w bridge , a joshi , m keihl , t lahiri , j loaiza , n proceedings of the 23rd international conference on very & hellip ; , 1997.0",,,
1,1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997.0,33661,the oracle universal server buer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n",,
0,1116,"50,000 users on an oracle8 universal server database t lahiri , a josji , a jasuja , s chatterjee sigmod conference",,,1998.0,33661,the oracle universal server buer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n",,
1,1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997.0,36528,"the oracle universal server buffer manager w bridge , a joshi , m keihl , t lahiri , j loaiza , n proceedings of the international conference on very large & hellip ; ,",,,1997.0
0,1894,the oracle universal server buffer,"w bridge , a joshi , m keihl , t lahiri , j loaiza , n macnaughton",vldb,1997.0,60987,the universal instance,"e sciore , i dependencies","proc . of acm symp . on pods ,",
0,1746,"materialized view selection for multidimensional datasets a shukla , p deshpande , j naughton",,vldb,1998.0,63483,multidimensional data modeling for location-based services 2004.0,"cs jensen , a kligys , tb pedersen , i timko","the vldb journal the international journal on very large & hellip ; ,",
0,1369,"multi-dimensional database allocation for parallel data warehouses t stіhr , h mфrtens , e rahm vldb 2000",,,,63483,multidimensional data modeling for location-based services 2004.0,"cs jensen , a kligys , tb pedersen , i timko","the vldb journal the international journal on very large & hellip ; ,",
0,1746,"materialized view selection for multidimensional datasets a shukla , p deshpande , j naughton",,vldb,1998.0,56347,"materialized view selection and maintenance using multi-query optimization h mistry , p roy , s sudarshan , k ramamritham sigmod conference ,",,,2001.0
0,1865,materialized views selection in a multidimensional database vldb 1997,"e baralis , s paraboschi , e teniente",,,56347,"materialized view selection and maintenance using multi-query optimization h mistry , p roy , s sudarshan , k ramamritham sigmod conference ,",,,2001.0
0,1004,query optimization for selections using bitmaps sigmod conference 1999,m wu,,,56347,"materialized view selection and maintenance using multi-query optimization h mistry , p roy , s sudarshan , k ramamritham sigmod conference ,",,,2001.0
1,669,"materialized view selection and maintenance using multi-query optimization h mistry , p roy , s sudarshan , k ramamritham sigmod conference",,,2001.0,56347,"materialized view selection and maintenance using multi-query optimization h mistry , p roy , s sudarshan , k ramamritham sigmod conference ,",,,2001.0
0,1746,"materialized view selection for multidimensional datasets a shukla , p deshpande , j naughton",,vldb,1998.0,5053,"materialized view selection for multi-cube data models a shukla , p deshpande , jf naughton",,,
0,1865,materialized views selection in a multidimensional database vldb 1997,"e baralis , s paraboschi , e teniente",,,5053,"materialized view selection for multi-cube data models a shukla , p deshpande , jf naughton",,,
1,2248,"static analysis techniques for predicting the behavior of active database rules a aiken , j hellerstein , j widom 1995",,acm trans . database syst .,,53911,static analysis techniques for predicting the behavior of database production rules,"a aiken , j widom , jm hellerstein",acm transactions on database,
0,2248,"static analysis techniques for predicting the behavior of active database rules a aiken , j hellerstein , j widom 1995",,acm trans . database syst .,,46107,a dynamic approach to termination analysis for active database rules,"j bailey , a poulovassilis , p newson",,
0,2327,an algebraic approach to static analysis of active database rules acm trans . database syst . 2000,"e baralis , j widom",,,46107,a dynamic approach to termination analysis for active database rules,"j bailey , a poulovassilis , p newson",,
1,2248,"static analysis techniques for predicting the behavior of active database rules a aiken , j hellerstein , j widom 1995",,acm trans . database syst .,,9564,"jm hellerstein static analysis techniques for predicting the behavior of active database rules a aiken , j widom",,transactions on database,
0,2327,an algebraic approach to static analysis of active database rules acm trans . database syst . 2000,"e baralis , j widom",,,9564,"jm hellerstein static analysis techniques for predicting the behavior of active database rules a aiken , j widom",,transactions on database,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,7995,"the network measurement system md abrams , iw cotton , sw watkins , r rosenthal , de",,submitted for,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,37820,"the illiac iv system wj bouknight , sa denenberg , de mcintyre , jm proc . ieee ,",,,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,62891,"the qnx operating system dc sastry , m demirci",,,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,7074,the nimble integration system,"d draper , ay halevy , ds weld","proc . of sigmod ,",
0,2370,the sift information dissemination system acm trans . database syst .,"t yan , h garcia-molina",,1999.0,7074,the nimble integration system,"d draper , ay halevy , ds weld","proc . of sigmod ,",
0,2147,"the denodo data integration platform a pan , j raposo , m сlvarez , p montoto , v orjales , j hidalgo , l ardao , a molano , с viёa vldb 2002",,,,7074,the nimble integration system,"d draper , ay halevy , ds weld","proc . of sigmod ,",
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,25627,"the postgres storage system proc . 1987 vldb conference , brighton , england , sept ,",m stonebraker,,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,4961,"the qbic systemâ ?? ieee computer ,",v content,,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,44292,"the psfrag system mc grant , d carlisle",,,
0,761,the prototype of the dare system 2001,"t catarci , g santucci",sigmod conference,,44292,"the psfrag system mc grant , d carlisle",,,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,48320,"the xtr public key system ak lenstra , er verheul lecture notes in computer science , 2000.0",,,
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,7546,the maxc systems er fiala,,"ieee computer ,",
0,1680,"the naos system c collet , t coupaye 1995",,sigmod conference,,5481,the lotus notes storage system k moore 1995.0,,"proceedings of the 1995 acm sigmod international conference & hellip ; ,",
0,522,"extracting entity profiles from semistructured information spaces r nado , s huffman 1997",,sigmod record,,54913,"hierarchical wrapper induction for semistructured information sources autonomous agents and multi-agent systems , 2001.0","i muslea , s minton , ca knoblock",,
0,1451,change detection in hierarchically structured information sigmod conference 1996,"s chawathe , a rajaraman , h garcia-molina , j widom",,,54913,"hierarchical wrapper induction for semistructured information sources autonomous agents and multi-agent systems , 2001.0","i muslea , s minton , ca knoblock",,
0,522,"extracting entity profiles from semistructured information spaces r nado , s huffman 1997",,sigmod record,,61512,"notes explorer : entity-based retreival in shared , semi-structured information spaces s huffman , c baudin proc . of acm cikm ,",,,
0,522,"extracting entity profiles from semistructured information spaces r nado , s huffman 1997",,sigmod record,,36380,"molina , r. aranha , and y. cho . extracting semistructured information from the web technical report , computer science department , stanford","j hammer , h garcia",,
