label,left_id,left_name,left_addr,left_city,left_phone,left_type,left_class,right_id,right_name,right_addr,right_city,right_phone,right_type,right_class
0,37,` island spice ',' 402 w. 44th st. ',` new york ',212/765 -1737,` tel caribbean ',37,284,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66
0,291,` le marais ',' 150 w. 46th st. ',` new york ',212/869 -0900,american,290,284,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66
0,317,orso,' 322 w. 46th st. ',` new york ',212/489 -7212,italian,316,284,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66
0,274,` jewel of india ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,284,` virgil \ 's real bbq ',' 152 w. 44th st. ',` new york city ',212-921-9494,bbq,66
0,95,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95,195,'em erald garden restaurant ',' 1550 california st. ',` san francisco ',415-673-1155,vietnamese,730
1,95,aqua,' 252 california st. ',` san francisco ',415/956 -9662,seafood,95,313,aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95
0,519,` tadich grill ',' 240 california st. ',` san francisco ',415/391 -2373,seafood,519,313,aqua,' 252 california st. ',` san francisco ',415-956-9662,` american ( new ) ',95
0,72,` steak house ',' 2880 las vegas blvd. s ',` las vegas ',702/734 -0410,` steak houses ',72,137,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671
0,71,` second street grille ',' 200 e. fremont st. ',` las vegas ',702/385 -3232,seafood,71,137,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671
0,442,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,137,` steakhouse the ',' 128 e. fremont st. ',` las vegas ',702-382-1600,steakhouses,671
0,344,` sarabeth \ 's kitchen ',' 423 amsterdam ave. between 80th and 81st sts . ',` new york ',212/496 -6280,american,344,106,` sarabeth \ 's ',' 1295 madison ave. ',` new york city ',212-410-7335,american,640
1,56,` river cafe ',' 1 water st. at the east river ',brooklyn,718/522 -5200,american,56,274,` river cafe ',' 1 water st. ',brooklyn,718-522-5200,` american ( new ) ',56
1,65,` union square cafe ','21 e. 16th st. ',` new york ',212/243 -4020,american,65,283,` union square cafe ','21 e. 16th st. ',` new york city ',212-243-4020,` american ( new ) ',65
0,421,` taste of new orleans ',' 889 w. peachtree st. ',atlanta,404/874 -5535,southern,421,142,` alon \ 's at the terrace ',' 659 peachtree st. ',atlanta,404-724-0444,sandwiches,676
0,91,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,142,` alon \ 's at the terrace ',' 659 peachtree st. ',atlanta,404-724-0444,sandwiches,676
0,421,` taste of new orleans ',' 889 w. peachtree st. ',atlanta,404/874 -5535,southern,421,330,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711
0,91,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,330,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711
0,410,palisades,' 1829 peachtree rd. ',atlanta,404/350 -6755,continental,410,330,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711
0,396,` french quarter food shop ',' 923 peachtree st. at 8th st. ',atlanta,404/875 -2489,southern,396,330,` ritz-carlton cafe ( atlanta ) ',' 181 peachtree st. ',atlanta,404-659-0400,` american ( new ) ',711
0,146,joss,' 9255 sunset blvd. ',` los angeles ',310/276 -1886,asian,143,17,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551
0,76,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76,17,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551
0,7,fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,17,` duke \ 's ',' 8909 sunset blvd. ',` w. hollywood ',310-652-3100,` coffee shops ',551
0,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,188,` caffe greco ',' 423 columbus ave. ',` san francisco ',415-397-6261,continental,723
1,111,` rose pistola ',' 532 columbus ave. ',` san francisco ',415/399 -0499,italian,111,329,` rose pistola ',' 532 columbus ave. ',` san francisco ',415-399-0499,italian,111
0,76,` bone \ 's ',' 3130 piedmont road ',atlanta,404/237 -2663,american,76,179,soto,' 3330 piedmont rd. ',atlanta,404-233-2005,japanese,714
0,278,` l \ ` absinthe ',' 227 e. 67th st. ',` new york ',212/794 -4950,french,277,245,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27
0,295,` lincoln tavern ','51 w. 64th st. ',` new york ',212/721 -8271,american,294,245,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27
0,181,` alley \ 's end ',' 311 w. 17th st. ',` new york ',212/627 -8899,american,178,245,` cafe des artistes ',' 1 w. 67th st. ',` new york city ',212-877-3500,` french ( classic ) ',27
0,435,` carnival world ',' 3700 w. flamingo rd. ',` las vegas ',702/252 -7777,buffets,435,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73
0,425,` bamboo garden ',' 4850 flamingo rd. ',` las vegas ',702/871 -3262,asian,425,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73
0,443,` mandarin court ',' 1510 e. flamingo rd. ',` las vegas ',702/737 -1234,asian,443,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73
0,451,` viva mercado \ 's ',' 6182 w. flamingo rd. ',` las vegas ',702/871 -8826,mexican,451,291,'till erman the ',' 2245 e. flamingo rd. ',` las vegas ',702-731-4036,steakhouses,73
0,201,` cafe bianco ',' 1486 2nd ave. between 77th and 78th sts . ',` new york ',212/988 -2655,` coffee bar ',199,12,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546
0,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,12,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546
0,131,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,12,` cafe blanc ',' 9777 little santa monica blvd. ',` beverly hills ',310-888-0108,` pacific new wave ',546
1,62,` smith & wollensky ',' 201 e. 49th st. ',` new york ',212/753 -1530,american,62,280,` smith & wollensky ',' 797 third ave. ',` new york city ',212-753-1530,steakhouses,62
0,119,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,207,` roosevelt tamale parlor ',' 2817 24th st. ',` san francisco ',415-550-9213,mexican,742
0,119,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,66,` water grill ',' 544 s. grand ave. ',` los angeles ',213-891-0900,seafood,600
0,119,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,255,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37
0,66,` virgil \ 's ',' 152 w. 44th st. ',` new york ',' 212 / 921-9494 ',american,66,255,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37
0,317,orso,' 322 w. 46th st. ',` new york ',212/489 -7212,italian,316,255,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37
0,274,` jewel of india ','15 w. 44th st. ',` new york ',212/869 -5544,asian,273,255,` island spice ',' 402 w. 44th st. ',` new york city ',212-765-1737,caribbean,37
0,119,` border grill ',' 4th st. ',` los angeles ',310/451 -1655,mexican,116,311,` veni vidi vici ','41 14th st. ',atlanta,404-875-8424,italian,93
0,524,` vivande porta via ',' 2125 fillmore st. ',` san francisco ',415/346 -4430,italian,524,326,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108
0,461,` cafe adriano ',' 3347 fillmore st. ',` san francisco ',415/474 -4180,italian,461,326,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108
0,501,oritalia,' 1915 fillmore st. ',` san francisco ',415/346 -1333,italian,501,326,` plumpjack cafe ',' 3127 fillmore st. ',` san francisco ',415-563-4755,` american ( new ) ',108
1,54,pisces,'95 ave. a at 6th st. ',` new york ',212/260 -6660,seafood,54,272,pisces,'95 ave. a ',` new york city ',212-260-6660,seafood,54
1,8,granita,' 23725 w. malibu rd. ',malibu,310/456 -0488,californian,8,226,granita,' 23725 w. malibu rd. ',malibu,310-456-0488,californian,8
0,388,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,65,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599
0,84,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404/876 -0676,caribbean,84,65,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599
0,413,` r.j. \ 's uptown kitchen & wine bar ',' 870 n. highland ave. ',atlanta,404/875 -7775,american,413,65,` uncle bill \ 's pancake house ',' 1305 highland ave. ',` manhattan beach ',310-545-5177,diners,599
0,388,` camille \ 's ',' 1186 n. highland ave. ',atlanta,404/872 -7203,italian,388,302,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84
0,406,` mambo restaurante cubano ',' 1402 n. highland ave. ',atlanta,404/874 -2626,caribbean,406,302,` indigo coastal grill ',' 1397 n. highland ave. ',atlanta,404-876-0676,eclectic,84
0,386,bistango,' 1100 peachtree st. ',atlanta,404/724 -0901,mediterranean,386,170,` morton \ 's of chicago ( atlanta ) ',' 303 peachtree st. ne ',atlanta,404-577-4366,steakhouses,704
0,91,` restaurant ritz-carlton atlanta ',' 181 peachtree st. ',atlanta,404/659 -0400,continental,91,170,` morton \ 's of chicago ( atlanta ) ',' 303 peachtree st. ne ',atlanta,404-577-4366,steakhouses,704
0,286,` le chantilly ',' 106 e. 57th st. ',` new york ',212/751 -2931,french,285,120,yama,' 122 e. 17th st. ',` new york city ',212-475-0969,japanese,654
0,181,` alley \ 's end ',' 311 w. 17th st. ',` new york ',212/627 -8899,american,178,120,yama,' 122 e. 17th st. ',` new york city ',212-475-0969,japanese,654
0,35,` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,35,120,yama,' 122 e. 17th st. ',` new york city ',212-475-0969,japanese,654
1,10,` restaurant katsu ',' 1972 n. hillhurst ave. ',` los angeles ',213/665 -1891,asian,10,228,katsu,' 1972 hillhurst ave. ',` los feliz ',213-665-1891,japanese,10
0,104,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,211,` swan oyster depot ',' 1517 polk st. ',` san francisco ',415-673-1101,seafood,746
1,104,` la folie ',' 2316 polk st. ',` san francisco ',415/776 -5577,french,104,322,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104
0,463,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,322,` la folie ',' 2316 polk st. ',` san francisco ',415-776-5577,` french ( new ) ',104
0,150,` mon kee seafood restaurant ',' 679 n. spring st. ',` los angeles ',213/628 -6717,asian,147,91,` lombardi \ 's ','32 spring st. ',` new york city ',212-941-7994,pizza,625
0,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,34,` la cachette ',' 10506 little santa monica blvd. ',` century city ',310-470-4992,` french ( new ) ',568
1,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,233,` palm the ( los angeles ) ',' 9001 santa monica blvd. ',` w. hollywood ',310-550-8811,steakhouses,15
0,15,` the palm ',' 9001 santa monica blvd. ',` los angeles ',310/550 -8811,american,15,24,jiraffe,' 502 santa monica blvd ',` santa monica ',310-917-6671,californian,558
0,131,dive !,' 10250 santa monica blvd. ',` los angeles ',310/788 -,` dive american ',128,24,jiraffe,' 502 santa monica blvd ',` santa monica ',310-917-6671,californian,558
0,292,` le perigord ',' 405 e. 52nd st. ',` new york ',212/755 -6244,french,291,252,` four seasons ','99 e. 52nd st. ',` new york city ',212-754-9494,` american ( new ) ',34
1,7,fenix,' 8358 sunset blvd. west ',hollywood,213/848 -6677,american,7,225,` fenix at the argyle ',' 8358 sunset blvd. ',` w. hollywood ',213-848-6677,` french ( new ) ',7
0,486,` kabuto sushi ',' 5116 geary blvd. ',` san francisco ',415/752 -5652,asian,486,321,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103
0,480,` hong kong flower lounge ',' 5322 geary blvd. ',` san francisco ',415/668 -8998,asian,480,321,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103
0,522,` ton kiang ',' 3148 geary blvd. ',` san francisco ',415/752 -4440,asian,522,321,` khan toke thai house ',' 5937 geary blvd. ',` san francisco ',415-668-6654,thai,103
0,468,` des alpes ',' 732 broadway ',` san francisco ',415/788 -9900,french,468,267,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',49
1,49,montrachet,' 239 w. broadway between walker and white sts . ',` new york ',' 212 / 219-2777 ',french,49,267,montrachet,' 239 w. broadway ',` new york city ',212-219-2777,` french bistro ',49
0,461,` cafe adriano ',' 3347 fillmore st. ',` san francisco ',415/474 -4180,italian,461,214,` trio cafe ',' 1870 fillmore st. ',` san francisco ',415-563-2248,american,749
0,108,` plumpjack cafe ',' 3201 fillmore st. ',` san francisco ',415/563 -4755,mediterranean,108,214,` trio cafe ',' 1870 fillmore st. ',` san francisco ',415-563-2248,american,749
0,60,` shun lee west ','43 w. 65th st. ',` new york ',212/371 -8844,asian,60,84,` john \ 's pizzeria ','48 w. 65th st. ',` new york city ',212-721-7001,pizza,618
0,240,ferrier,'29 e. 65th st. ',` new york ',212/772 -9000,french,238,84,` john \ 's pizzeria ','48 w. 65th st. ',` new york city ',212-721-7001,pizza,618
0,19,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19,5,` bernard \ 's ',' 515 s. olive st. ',` los angeles ',213-612-1580,continental,539
1,19,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213/627 -2300,italian,19,237,` rex il ristorante ',' 617 s. olive st. ',` los angeles ',213-627-2300,` nuova cucina italian ',19
0,205,` cafe pierre ',' 2 e. 61st st. ',` new york ',212/940 -8185,french,203,243,aureole,'34 e. 61st st. ',` new york city ',212-319-1660,` american ( new ) ',25
0,257,` gianni \ 's ','15 fulton st. ',` new york ',212/608 -7300,seafood,255,102,` patsy \ 's pizza ','19 old fulton st. ',brooklyn,718-858-4300,pizza,636
0,140,` hard rock cafe ',' 8600 beverly blvd. ',` los angeles ',310/276 -7605,american,137,23,` jan \ 's family restaurant ',' 8424 beverly blvd. ',la,213-651-2866,` coffee shops ',557
0,124,` california pizza kitchen ',' 207 s. beverly dr. ',` los angeles ',310/275 -1101,californian,121,59,` ruth \ 's chris steak house ( los angeles ) ',' 224 s. beverly dr. ',` beverly hills ',310-859-8744,steakhouses,593
0,152,` nate \ ` n \ ' al \ 's ',' 414 n. beverly dr. ',` los angeles ',310/274 -0101,american,149,59,` ruth \ 's chris steak house ( los angeles ) ',' 224 s. beverly dr. ',` beverly hills ',310-859-8744,steakhouses,593
0,463,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,202,` mario \ 's bohemian cigar store cafe ',' 2209 polk st. ',` san francisco ',415-776-8226,italian,737
0,463,` california culinary academy ',' 625 polk st. ',` san francisco ',415/771 -3500,french,463,217,` wa-ha-ka oaxaca mexican grill ',' 2141 polk st. ',` san francisco ',415-775-1055,mexican,752
0,439,feast,' 2411 w. sahara ave. ',` las vegas ',702/367 -2411,buffets,439,129,` mayflower cuisinier ',' 4750 w. sahara ave. ',` las vegas ',702-870-8432,chinese,663
0,441,` golden steer ',' 308 w. sahara ave. ',` las vegas ',702/384 -4470,` steak houses ',441,129,` mayflower cuisinier ',' 4750 w. sahara ave. ',` las vegas ',702-870-8432,chinese,663
0,155,orleans,' 11705 national blvd. ',` los angeles ',310/479 -4187,cajun,152,22,` indo cafe ',' 10428 1/2 national blvd. ',la,310-815-1290,indonesian,556
0,456,betelnut,' 2030 union st. ',` san francisco ',415/929 -8855,asian,456,191,` doidge \ 's ',' 2217 union st. ',` san francisco ',415-921-2149,american,726
1,17,` philippe \ 's the original ',' 1001 n. alameda st. ',` los angeles ',213/628 -3781,american,17,235,` philippe the original ',' 1001 n. alameda st. ',chinatown,213-628-3781,cafeterias,17
0,307,` mavalli palace ','46 e. 29th st. ',` new york ',212/679 -5535,asian,306,254,` gramercy tavern ','42 e. 20th st. ',` new york city ',212-477-0777,` american ( new ) ',36
0,381,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,149,` cafe sunflower ',' 5975 roswell rd. ',atlanta,404-256-1675,` health food ',683
0,381,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,154,chopstix,' 4279 roswell rd. ',atlanta,404-255-4868,chinese,688
0,381,` annie \ 's thai castle ',' 3195 roswell rd. ',atlanta,404/264 -9546,asian,381,167,` la fonda latina ',' 4427 roswell rd. ',atlanta,404-303-8201,spanish,701
1,78,` buckhead diner ',' 3073 piedmont road ',atlanta,404/262 -3336,american,78,296,` buckhead diner ',' 3073 piedmont rd. ',atlanta,404-262-3336,` american ( new ) ',78
1,2,` hotel bel-air ',' 701 stone canyon rd. ',` bel air ',310/472 -1211,californian,2,220,` bel-air hotel ',' 701 stone canyon rd. ',` bel air ',310-472-1211,californian,2
0,457,` bistro roti ',' 155 steuart st. ',` san francisco ',415/495 -6500,french,457,145,` bistro the ','56 e. andrews dr. nw ',atlanta,404-231-5733,` french bistro ',679
0,428,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,127,` hugo \ 's cellar ',' 202 e. fremont st. ',` las vegas ',702-385-4011,continental,661
0,442,` lillie langtry \ 's ',' 129 e. fremont st. ',` las vegas ',702/385 -7111,asian,442,127,` hugo \ 's cellar ',' 202 e. fremont st. ',` las vegas ',702-385-4011,continental,661
0,428,` binion \ 's coffee shop ',' 128 fremont st. ',` las vegas ',702/382 -1600,` coffee shops/diners ',428,138,` stefano \ 's ',' 129 fremont st. ',` las vegas ',702-385-7111,italian,672
1,53,picholine,'35 w. 64th st. ',` new york ',212/724 -8585,mediterranean,53,271,picholine,'35 w. 64th st. ',` new york city ',212-724-8585,mediterranean,53
0,290,` le madri ',' 168 w. 18th st. ',` new york ',212/727 -8022,italian,289,209,` san francisco bbq ',' 1328 18th st. ',` san francisco ',415-431-8956,thai,744
1,64,` uncle nick \ 's ',' 747 9th ave. between 50th and 51st sts . ',` new york ',212/315 -1726,mediterranean,64,282,` uncle nick \ 's ',' 747 ninth ave. ',` new york city ',212-245-7992,greek,64
0,167,swingers,' 8020 beverly blvd. ',` los angeles ',213/653 -5858,american,164,33,` koo koo roo ',' 8393 w. beverly blvd. ',la,213-655-9045,chicken,567
1,35,` gotham bar & grill ','12 e. 12th st. ',` new york ',212/620 -4020,american,35,253,` gotham bar & grill ','12 e. 12th st. ',` new york city ',212-620-4020,` american ( new ) ',35
0,176,' 9 jones street ',' 9 jones st. ',` new york ',212/989 -1220,american,173,192,` dottie \ 's true blue cafe ',' 522 jones st. ',` san francisco ',415-885-2767,diners,727
1,102,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415/777 -9779,american,102,320,` hawthorne lane ','22 hawthorne st. ',` san francisco ',415-777-9779,californian,102
0,255,` gabriela \ 's ',' 685 amsterdam ave. at 93rd st. ',` new york ',212/961 -0574,mexican,253,95,` monsoon ( ny ) ',' 435 amsterdam ave. ',` new york city ',212-580-8686,thai,629
1,9,` grill on the alley ',' 9560 dayton way ',` los angeles ',310/276 -0615,american,9,227,` grill the ',' 9560 dayton way ',` beverly hills ',310-276-0615,` american ( traditional ) ',9
0,487,` katia \ 's ',' 600 5th ave. ',` san francisco ',415/668 -9292,'',487,110,` sylvia \ 's ',' 328 lenox ave. ',` new york city ',212-996-0660,southern/soul,644
1,13,` locanda veneta ',' 3rd st. ',` los angeles ',310/274 -1893,italian,13,231,` locanda veneta ',' 8638 w. third st. ',` los angeles ',310-274-1893,italian,13
0,283,` lanza restaurant ',' 168 1st ave. between 10th and 11th sts . ',` new york ',212/674 -7014,italian,282,115,` thailand restaurant ',' 106 bayard st. ',` new york city ',212-349-3132,thai,649
0,319,otabe,'68 e. 56th st. ',` new york ',212/223 -7575,asian,318,75,darbar,'44 w. 56th st. ',` new york city ',212-432-7227,indian,609
1,4,campanile,' 624 s. la brea ave. ',` los angeles ',213/938 -1447,american,4,222,campanile,' 624 s. la brea ave. ',` los angeles ',213-938-1447,californian,4
1,29,` carnegie deli ',' 854 7th ave. between 54th and 55th sts . ',` new york ',212/757 -2245,delicatessen,29,247,` carnegie deli ',' 854 seventh ave. ',` new york city ',212-757-2245,delis,29
0,459,bizou,' 598 fourth st. ',` san francisco ',415/543 -2222,french,459,74,` cucina di pesce ','87 e. fourth st. ',` new york city ',212-260-6800,seafood,608
